,TimeStample,Qi
2499,2013-11-09 11:00:00,0.01726665662499372
2499,2013-11-09 11:00:00,0.01726665662499372
2499,2013-11-09 11:00:00,0.01726665662499372
2500,2013-11-09 14:00:00,0.02648993322287493
2500,2013-11-09 14:00:00,0.02648993322287493
2500,2013-11-09 14:00:00,0.02648993322287493
2501,2013-11-09 17:00:00,0.01709594818496761
2501,2013-11-09 17:00:00,0.01709594818496761
2501,2013-11-09 17:00:00,0.01709594818496761
2502,2013-11-09 20:00:00,0.02624893307224983
2502,2013-11-09 20:00:00,0.02624893307224983
2502,2013-11-09 20:00:00,0.02624893307224983
2503,2013-11-09 23:00:00,0.03101872772003815
2503,2013-11-09 23:00:00,0.03101872772003815
2503,2013-11-09 23:00:00,0.03101872772003815
2504,2013-11-10 02:00:00,0.0289652056032535
2504,2013-11-10 02:00:00,0.0289652056032535
2504,2013-11-10 02:00:00,0.0289652056032535
2505,2013-11-10 05:00:00,0.02432595270372044
2505,2013-11-10 05:00:00,0.02432595270372044
2505,2013-11-10 05:00:00,0.02432595270372044
2506,2013-11-10 08:00:00,0.03290656223326806
2506,2013-11-10 08:00:00,0.03290656223326806
2506,2013-11-10 08:00:00,0.03290656223326806
2507,2013-11-10 11:00:00,0.1174624692473766
2507,2013-11-10 11:00:00,0.1174624692473766
2507,2013-11-10 11:00:00,0.1174624692473766
2508,2013-11-10 14:00:00,0.2196465331124165
2508,2013-11-10 14:00:00,0.2196465331124165
2508,2013-11-10 14:00:00,0.2196465331124165
2509,2013-11-10 17:00:00,0.2199427624642265
2509,2013-11-10 17:00:00,0.2199427624642265
2509,2013-11-10 17:00:00,0.2199427624642265
2510,2013-11-10 20:00:00,0.2061254204950544
2510,2013-11-10 20:00:00,0.2061254204950544
2510,2013-11-10 20:00:00,0.2061254204950544
2511,2013-11-10 23:00:00,0.1038108148817593
2511,2013-11-10 23:00:00,0.1038108148817593
2511,2013-11-10 23:00:00,0.1038108148817593
2512,2013-11-11 02:00:00,0.1600341416880052
2512,2013-11-11 02:00:00,0.1600341416880052
2512,2013-11-11 02:00:00,0.1600341416880052
2513,2013-11-11 05:00:00,0.02944218506803233
2513,2013-11-11 05:00:00,0.02944218506803233
2513,2013-11-11 05:00:00,0.02944218506803233
2514,2013-11-11 08:00:00,0.02952251845157403
2514,2013-11-11 08:00:00,0.02952251845157403
2514,2013-11-11 08:00:00,0.02952251845157403
2515,2013-11-11 11:00:00,0.03889139930712456
2515,2013-11-11 11:00:00,0.03889139930712456
2515,2013-11-11 11:00:00,0.03889139930712456
2516,2013-11-11 14:00:00,0.1178741778380278
2516,2013-11-11 14:00:00,0.1178741778380278
2516,2013-11-11 14:00:00,0.1178741778380278
2517,2013-11-11 17:00:00,0.1324647286237887
2517,2013-11-11 17:00:00,0.1324647286237887
2517,2013-11-11 17:00:00,0.1324647286237887
2518,2013-11-11 20:00:00,0.1649445197569915
2518,2013-11-11 20:00:00,0.1649445197569915
2518,2013-11-11 20:00:00,0.1649445197569915
2519,2013-11-11 23:00:00,0.1741728171913441
2519,2013-11-11 23:00:00,0.1741728171913441
2519,2013-11-11 23:00:00,0.1741728171913441
2520,2013-11-12 02:00:00,0.08161369684189385
2520,2013-11-12 02:00:00,0.08161369684189385
2520,2013-11-12 02:00:00,0.08161369684189385
2521,2013-11-12 05:00:00,0.05643922277451422
2521,2013-11-12 05:00:00,0.05643922277451422
2521,2013-11-12 05:00:00,0.05643922277451422
2522,2013-11-12 08:00:00,0.0425264849123864
2522,2013-11-12 08:00:00,0.0425264849123864
2522,2013-11-12 08:00:00,0.0425264849123864
2523,2013-11-12 11:00:00,0.1921072450670282
2523,2013-11-12 11:00:00,0.1921072450670282
2523,2013-11-12 11:00:00,0.1921072450670282
2524,2013-11-12 14:00:00,0.1134960084350052
2524,2013-11-12 14:00:00,0.1134960084350052
2524,2013-11-12 14:00:00,0.1134960084350052
2525,2013-11-12 17:00:00,0.2533112416528593
2525,2013-11-12 17:00:00,0.2533112416528593
2525,2013-11-12 17:00:00,0.2533112416528593
2526,2013-11-12 20:00:00,0.3424160265100165
2526,2013-11-12 20:00:00,0.3424160265100165
2526,2013-11-12 20:00:00,0.3424160265100165
2527,2013-11-12 23:00:00,0.3049103780689863
2527,2013-11-12 23:00:00,0.3049103780689863
2527,2013-11-12 23:00:00,0.3049103780689863
2528,2013-11-13 02:00:00,0.3490134056333785
2528,2013-11-13 02:00:00,0.3490134056333785
2528,2013-11-13 02:00:00,0.3490134056333785
2529,2013-11-13 05:00:00,0.2091529848872822
2529,2013-11-13 05:00:00,0.2091529848872822
2529,2013-11-13 05:00:00,0.2091529848872822
2530,2013-11-13 08:00:00,0.07437365065019831
2530,2013-11-13 08:00:00,0.07437365065019831
2530,2013-11-13 08:00:00,0.07437365065019831
2531,2013-11-13 11:00:00,0.1849425114224029
2531,2013-11-13 11:00:00,0.1849425114224029
2531,2013-11-13 11:00:00,0.1849425114224029
2532,2013-11-13 14:00:00,0.2374905859316162
2532,2013-11-13 14:00:00,0.2374905859316162
2532,2013-11-13 14:00:00,0.2374905859316162
2533,2013-11-13 17:00:00,0.04225033890646181
2533,2013-11-13 17:00:00,0.04225033890646181
2533,2013-11-13 17:00:00,0.04225033890646181
2534,2013-11-13 20:00:00,0.06865993874579504
2534,2013-11-13 20:00:00,0.06865993874579504
2534,2013-11-13 20:00:00,0.06865993874579504
2535,2013-11-13 23:00:00,0.3314856655118743
2535,2013-11-13 23:00:00,0.3314856655118743
2535,2013-11-13 23:00:00,0.3314856655118743
2536,2013-11-14 02:00:00,0.1701862730330873
2536,2013-11-14 02:00:00,0.1701862730330873
2536,2013-11-14 02:00:00,0.1701862730330873
2537,2013-11-14 05:00:00,0.07727569413064216
2537,2013-11-14 05:00:00,0.07727569413064216
2537,2013-11-14 05:00:00,0.07727569413064216
2538,2013-11-14 08:00:00,0.1067078375257318
2538,2013-11-14 08:00:00,0.1067078375257318
2538,2013-11-14 08:00:00,0.1067078375257318
2539,2013-11-14 11:00:00,0.1622784555907014
2539,2013-11-14 11:00:00,0.1622784555907014
2539,2013-11-14 11:00:00,0.1622784555907014
2540,2013-11-14 14:00:00,0.1761761309434152
2540,2013-11-14 14:00:00,0.1761761309434152
2540,2013-11-14 14:00:00,0.1761761309434152
2541,2013-11-14 17:00:00,0.07417783802781543
2541,2013-11-14 17:00:00,0.07417783802781543
2541,2013-11-14 17:00:00,0.07417783802781543
2542,2013-11-14 20:00:00,0.1439272982878947
2542,2013-11-14 20:00:00,0.1439272982878947
2542,2013-11-14 20:00:00,0.1439272982878947
2543,2013-11-14 23:00:00,0.2415223176181152
2543,2013-11-14 23:00:00,0.2415223176181152
2543,2013-11-14 23:00:00,0.2415223176181152
2544,2013-11-15 02:00:00,0.2027012100215896
2544,2013-11-15 02:00:00,0.2027012100215896
2544,2013-11-15 02:00:00,0.2027012100215896
2545,2013-11-15 05:00:00,0.08868805543003463
2545,2013-11-15 05:00:00,0.08868805543003463
2545,2013-11-15 05:00:00,0.08868805543003463
2546,2013-11-15 08:00:00,0.08052417532760957
2546,2013-11-15 08:00:00,0.08052417532760957
2546,2013-11-15 08:00:00,0.08052417532760957
2547,2013-11-15 11:00:00,0.2826078224632224
2547,2013-11-15 11:00:00,0.2826078224632224
2547,2013-11-15 11:00:00,0.2826078224632224
2548,2013-11-15 14:00:00,0.19237334940001
2548,2013-11-15 14:00:00,0.19237334940001
2548,2013-11-15 14:00:00,0.19237334940001
2549,2013-11-15 17:00:00,0.08089571722648992
2549,2013-11-15 17:00:00,0.08089571722648992
2549,2013-11-15 17:00:00,0.08089571722648992
2550,2013-11-15 20:00:00,0.07171762815685091
2550,2013-11-15 20:00:00,0.07171762815685091
2550,2013-11-15 20:00:00,0.07171762815685091
2551,2013-11-15 23:00:00,0.2204599086207762
2551,2013-11-15 23:00:00,0.2204599086207762
2551,2013-11-15 23:00:00,0.2204599086207762
2552,2013-11-16 02:00:00,0.1597881207009088
2552,2013-11-16 02:00:00,0.1597881207009088
2552,2013-11-16 02:00:00,0.1597881207009088
2553,2013-11-16 05:00:00,0.03886127428829643
2553,2013-11-16 05:00:00,0.03886127428829643
2553,2013-11-16 05:00:00,0.03886127428829643
2554,2013-11-16 08:00:00,0.03435256313701862
2554,2013-11-16 08:00:00,0.03435256313701862
2554,2013-11-16 08:00:00,0.03435256313701862
2555,2013-11-16 11:00:00,0.1179243862027414
2555,2013-11-16 11:00:00,0.1179243862027414
2555,2013-11-16 11:00:00,0.1179243862027414
2556,2013-11-16 14:00:00,0.1642616859968871
2556,2013-11-16 14:00:00,0.1642616859968871
2556,2013-11-16 14:00:00,0.1642616859968871
2557,2013-11-16 17:00:00,0.06693779183611989
2557,2013-11-16 17:00:00,0.06693779183611989
2557,2013-11-16 17:00:00,0.06693779183611989
2558,2013-11-16 20:00:00,0.1643972485816137
2558,2013-11-16 20:00:00,0.1643972485816137
2558,2013-11-16 20:00:00,0.1643972485816137
2559,2013-11-16 23:00:00,0.2111261736205252
2559,2013-11-16 23:00:00,0.2111261736205252
2559,2013-11-16 23:00:00,0.2111261736205252
2560,2013-11-17 02:00:00,0.09970879148466133
2560,2013-11-17 02:00:00,0.09970879148466133
2560,2013-11-17 02:00:00,0.09970879148466133
2561,2013-11-17 05:00:00,0.06704825023848973
2561,2013-11-17 05:00:00,0.06704825023848973
2561,2013-11-17 05:00:00,0.06704825023848973
2562,2013-11-17 08:00:00,0.07151177386152531
2562,2013-11-17 08:00:00,0.07151177386152531
2562,2013-11-17 08:00:00,0.07151177386152531
2563,2013-11-17 11:00:00,0.03418687553346387
2563,2013-11-17 11:00:00,0.03418687553346387
2563,2013-11-17 11:00:00,0.03418687553346387
2564,2013-11-17 14:00:00,0.1039363357935432
2564,2013-11-17 14:00:00,0.1039363357935432
2564,2013-11-17 14:00:00,0.1039363357935432
2565,2013-11-17 17:00:00,0.1458050911281819
2565,2013-11-17 17:00:00,0.1458050911281819
2565,2013-11-17 17:00:00,0.1458050911281819
2566,2013-11-17 20:00:00,0.1180950946427675
2566,2013-11-17 20:00:00,0.1180950946427675
2566,2013-11-17 20:00:00,0.1180950946427675
2567,2013-11-17 23:00:00,0.1928051413365467
2567,2013-11-17 23:00:00,0.1928051413365467
2567,2013-11-17 23:00:00,0.1928051413365467
2568,2013-11-18 02:00:00,0.1321885826178641
2568,2013-11-18 02:00:00,0.1321885826178641
2568,2013-11-18 02:00:00,0.1321885826178641
2569,2013-11-18 05:00:00,0.05286940804338001
2569,2013-11-18 05:00:00,0.05286940804338001
2569,2013-11-18 05:00:00,0.05286940804338001
2570,2013-11-18 08:00:00,0.03896169101772355
2570,2013-11-18 08:00:00,0.03896169101772355
2570,2013-11-18 08:00:00,0.03896169101772355
2571,2013-11-18 11:00:00,0.02009840839483858
2571,2013-11-18 11:00:00,0.02009840839483858
2571,2013-11-18 11:00:00,0.02009840839483858
2572,2013-11-18 14:00:00,0.09925691620223928
2572,2013-11-18 14:00:00,0.09925691620223928
2572,2013-11-18 14:00:00,0.09925691620223928
2573,2013-11-18 17:00:00,0.1318873324295828
2573,2013-11-18 17:00:00,0.1318873324295828
2573,2013-11-18 17:00:00,0.1318873324295828
2574,2013-11-18 20:00:00,0.1505748857759703
2574,2013-11-18 20:00:00,0.1505748857759703
2574,2013-11-18 20:00:00,0.1505748857759703
2575,2013-11-18 23:00:00,0.1459506953858513
2575,2013-11-18 23:00:00,0.1459506953858513
2575,2013-11-18 23:00:00,0.1459506953858513
2576,2013-11-19 02:00:00,0.09943264547873674
2576,2013-11-19 02:00:00,0.09943264547873674
2576,2013-11-19 02:00:00,0.09943264547873674
2577,2013-11-19 05:00:00,0.1178038861274288
2577,2013-11-19 05:00:00,0.1178038861274288
2577,2013-11-19 05:00:00,0.1178038861274288
2578,2013-11-19 08:00:00,0.1317869157001556
2578,2013-11-19 08:00:00,0.1317869157001556
2578,2013-11-19 08:00:00,0.1317869157001556
2579,2013-11-19 11:00:00,0.08544459506953857
2579,2013-11-19 11:00:00,0.08544459506953857
2579,2013-11-19 11:00:00,0.08544459506953857
2580,2013-11-19 14:00:00,0.03430235477230506
2580,2013-11-19 14:00:00,0.03430235477230506
2580,2013-11-19 14:00:00,0.03430235477230506
2581,2013-11-19 17:00:00,0.1320329366872521
2581,2013-11-19 17:00:00,0.1320329366872521
2581,2013-11-19 17:00:00,0.1320329366872521
2582,2013-11-19 20:00:00,0.08572576191193451
2582,2013-11-19 20:00:00,0.08572576191193451
2582,2013-11-19 20:00:00,0.08572576191193451
2583,2013-11-19 23:00:00,0.1833057187327409
2583,2013-11-19 23:00:00,0.1833057187327409
2583,2013-11-19 23:00:00,0.1833057187327409
2584,2013-11-20 02:00:00,0.08586634533313249
2584,2013-11-20 02:00:00,0.08586634533313249
2584,2013-11-20 02:00:00,0.08586634533313249
2585,2013-11-20 05:00:00,0.06708339609378922
2585,2013-11-20 05:00:00,0.06708339609378922
2585,2013-11-20 05:00:00,0.06708339609378922
2586,2013-11-20 08:00:00,0.02034945021840638
2586,2013-11-20 08:00:00,0.02034945021840638
2586,2013-11-20 08:00:00,0.02034945021840638
2587,2013-11-20 11:00:00,0.03910227443892152
2587,2013-11-20 11:00:00,0.03910227443892152
2587,2013-11-20 11:00:00,0.03910227443892152
2588,2013-11-20 14:00:00,0.08548476176130942
2588,2013-11-20 14:00:00,0.08548476176130942
2588,2013-11-20 14:00:00,0.08548476176130942
2589,2013-11-20 17:00:00,0.06684239594316413
2589,2013-11-20 17:00:00,0.06684239594316413
2589,2013-11-20 17:00:00,0.06684239594316413
2590,2013-11-20 20:00:00,0.07150675302505397
2590,2013-11-20 20:00:00,0.07150675302505397
2590,2013-11-20 20:00:00,0.07150675302505397
2591,2013-11-20 23:00:00,0.1323241452025908
2591,2013-11-20 23:00:00,0.1323241452025908
2591,2013-11-20 23:00:00,0.1323241452025908
2592,2013-11-21 02:00:00,0.07188331576040567
2592,2013-11-21 02:00:00,0.07188331576040567
2592,2013-11-21 02:00:00,0.07188331576040567
2593,2013-11-21 05:00:00,0.02052517949490385
2593,2013-11-21 05:00:00,0.02052517949490385
2593,2013-11-21 05:00:00,0.02052517949490385
2594,2013-11-21 08:00:00,0.02014861675955214
2594,2013-11-21 08:00:00,0.02014861675955214
2594,2013-11-21 08:00:00,0.02014861675955214
2595,2013-11-21 11:00:00,0.05272882462218204
2595,2013-11-21 11:00:00,0.05272882462218204
2595,2013-11-21 11:00:00,0.05272882462218204
2596,2013-11-21 14:00:00,0.0342069588793493
2596,2013-11-21 14:00:00,0.0342069588793493
2596,2013-11-21 14:00:00,0.0342069588793493
2597,2013-11-21 17:00:00,0.01957624140181754
2597,2013-11-21 17:00:00,0.01957624140181754
2597,2013-11-21 17:00:00,0.01957624140181754
2598,2013-11-21 20:00:00,0.01924486619470804
2598,2013-11-21 20:00:00,0.01924486619470804
2598,2013-11-21 20:00:00,0.01924486619470804
2599,2013-11-21 23:00:00,0.0377767736104835
2599,2013-11-21 23:00:00,0.0377767736104835
2599,2013-11-21 23:00:00,0.0377767736104835
2600,2013-11-22 02:00:00,0.03311743736506502
2600,2013-11-22 02:00:00,0.03311743736506502
2600,2013-11-22 02:00:00,0.03311743736506502
2601,2013-11-22 05:00:00,0.01924988703117939
2601,2013-11-22 05:00:00,0.01924988703117939
2601,2013-11-22 05:00:00,0.01924988703117939
2602,2013-11-22 08:00:00,0.03796254455992368
2602,2013-11-22 08:00:00,0.03796254455992368
2602,2013-11-22 08:00:00,0.03796254455992368
2603,2013-11-22 11:00:00,0.0336797710498569
2603,2013-11-22 11:00:00,0.0336797710498569
2603,2013-11-22 11:00:00,0.0336797710498569
2604,2013-11-22 14:00:00,0.01975699151478636
2604,2013-11-22 14:00:00,0.01975699151478636
2604,2013-11-22 14:00:00,0.01975699151478636
2605,2013-11-22 17:00:00,0.136190189285535
2605,2013-11-22 17:00:00,0.136190189285535
2605,2013-11-22 17:00:00,0.136190189285535
2606,2013-11-22 20:00:00,0.1176381985238741
2606,2013-11-22 20:00:00,0.1176381985238741
2606,2013-11-22 20:00:00,0.1176381985238741
2607,2013-11-22 23:00:00,0.05252297032685645
2607,2013-11-22 23:00:00,0.05252297032685645
2607,2013-11-22 23:00:00,0.05252297032685645
2608,2013-11-23 02:00:00,0.05973289149972384
2608,2013-11-23 02:00:00,0.05973289149972384
2608,2013-11-23 02:00:00,0.05973289149972384
2609,2013-11-23 05:00:00,0.0200733042124818
2609,2013-11-23 05:00:00,0.0200733042124818
2609,2013-11-23 05:00:00,0.0200733042124818
2610,2013-11-23 08:00:00,0.01542400964000602
2610,2013-11-23 08:00:00,0.01542400964000602
2610,2013-11-23 08:00:00,0.01542400964000602
2611,2013-11-23 11:00:00,0.01047848571572024
2611,2013-11-23 11:00:00,0.01047848571572024
2611,2013-11-23 11:00:00,0.01047848571572024
2612,2013-11-23 14:00:00,0.01303409147964051
2612,2013-11-23 14:00:00,0.01303409147964051
2612,2013-11-23 14:00:00,0.01303409147964051
2613,2013-11-23 17:00:00,0.06656122910076818
2613,2013-11-23 17:00:00,0.06656122910076818
2613,2013-11-23 17:00:00,0.06656122910076818
2614,2013-11-23 20:00:00,0.01883315760405684
2614,2013-11-23 20:00:00,0.01883315760405684
2614,2013-11-23 20:00:00,0.01883315760405684
2615,2013-11-23 23:00:00,0.03402118792990912
2615,2013-11-23 23:00:00,0.03402118792990912
2615,2013-11-23 23:00:00,0.03402118792990912
2616,2013-11-24 02:00:00,0.03402118792990912
2616,2013-11-24 02:00:00,0.03402118792990912
2616,2013-11-24 02:00:00,0.03402118792990912
2617,2013-11-24 05:00:00,0.01542903047647738
2617,2013-11-24 05:00:00,0.01542903047647738
2617,2013-11-24 05:00:00,0.01542903047647738
2618,2013-11-24 08:00:00,0.0200733042124818
2618,2013-11-24 08:00:00,0.0200733042124818
2618,2013-11-24 08:00:00,0.0200733042124818
2619,2013-11-24 11:00:00,0.03402118792990912
2619,2013-11-24 11:00:00,0.03402118792990912
2619,2013-11-24 11:00:00,0.03402118792990912
2620,2013-11-24 14:00:00,0.1130541748255259
2620,2013-11-24 14:00:00,0.1130541748255259
2620,2013-11-24 14:00:00,0.1130541748255259
2621,2013-11-24 17:00:00,0.08516342822714262
2621,2013-11-24 17:00:00,0.08516342822714262
2621,2013-11-24 17:00:00,0.08516342822714262
2622,2013-11-24 20:00:00,0.2757744640257067
2622,2013-11-24 20:00:00,0.2757744640257067
2622,2013-11-24 20:00:00,0.2757744640257067
2623,2013-11-24 23:00:00,0.1967464979665612
2623,2013-11-24 23:00:00,0.1967464979665612
2623,2013-11-24 23:00:00,0.1967464979665612
2624,2013-11-25 02:00:00,0.09912637445398402
2624,2013-11-25 02:00:00,0.09912637445398402
2624,2013-11-25 02:00:00,0.09912637445398402
2625,2013-11-25 05:00:00,0.1502585730782748
2625,2013-11-25 05:00:00,0.1502585730782748
2625,2013-11-25 05:00:00,0.1502585730782748
2626,2013-11-25 08:00:00,0.0437967565396395
2626,2013-11-25 08:00:00,0.0437967565396395
2626,2013-11-25 08:00:00,0.0437967565396395
2627,2013-11-25 11:00:00,0.0730933373500025
2627,2013-11-25 11:00:00,0.0730933373500025
2627,2013-11-25 11:00:00,0.0730933373500025
2628,2013-11-25 14:00:00,0.1592860370537732
2628,2013-11-25 14:00:00,0.1592860370537732
2628,2013-11-25 14:00:00,0.1592860370537732
2629,2013-11-25 17:00:00,0.1195561580559321
2629,2013-11-25 17:00:00,0.1195561580559321
2629,2013-11-25 17:00:00,0.1195561580559321
2630,2013-11-25 20:00:00,0.1770045689611889
2630,2013-11-25 20:00:00,0.1770045689611889
2630,2013-11-25 20:00:00,0.1770045689611889
2631,2013-11-25 23:00:00,0.1456193201787418
2631,2013-11-25 23:00:00,0.1456193201787418
2631,2013-11-25 23:00:00,0.1456193201787418
2632,2013-11-26 02:00:00,0.09913641612692674
2632,2013-11-26 02:00:00,0.09913641612692674
2632,2013-11-26 02:00:00,0.09913641612692674
2633,2013-11-26 05:00:00,0.02010342923130994
2633,2013-11-26 05:00:00,0.02010342923130994
2633,2013-11-26 05:00:00,0.02010342923130994
2634,2013-11-26 08:00:00,0.02719285032886478
2634,2013-11-26 08:00:00,0.02719285032886478
2634,2013-11-26 08:00:00,0.02719285032886478
2635,2013-11-26 11:00:00,0.235612793091329
2635,2013-11-26 11:00:00,0.235612793091329
2635,2013-11-26 11:00:00,0.235612793091329
2636,2013-11-26 14:00:00,0.1177386152533012
2636,2013-11-26 14:00:00,0.1177386152533012
2636,2013-11-26 14:00:00,0.1177386152533012
2637,2013-11-26 17:00:00,0.08519857408244214
2637,2013-11-26 17:00:00,0.08519857408244214
2637,2013-11-26 17:00:00,0.08519857408244214
2638,2013-11-26 20:00:00,0.167545313049154
2638,2013-11-26 20:00:00,0.167545313049154
2638,2013-11-26 20:00:00,0.167545313049154
2639,2013-11-26 23:00:00,0.1334688959180599
2639,2013-11-26 23:00:00,0.1334688959180599
2639,2013-11-26 23:00:00,0.1334688959180599
2640,2013-11-27 02:00:00,0.1363357935432043
2640,2013-11-27 02:00:00,0.1363357935432043
2640,2013-11-27 02:00:00,0.1363357935432043
2641,2013-11-27 05:00:00,0.08520861575538483
2641,2013-11-27 05:00:00,0.08520861575538483
2641,2013-11-27 05:00:00,0.08520861575538483
2642,2013-11-27 08:00:00,0.03737510669277501
2642,2013-11-27 08:00:00,0.03737510669277501
2642,2013-11-27 08:00:00,0.03737510669277501
2643,2013-11-27 11:00:00,0.05249786614449967
2643,2013-11-27 11:00:00,0.05249786614449967
2643,2013-11-27 11:00:00,0.05249786614449967
2644,2013-11-27 14:00:00,0.1193352412511924
2644,2013-11-27 14:00:00,0.1193352412511924
2644,2013-11-27 14:00:00,0.1193352412511924
2645,2013-11-27 17:00:00,0.1667972084149219
2645,2013-11-27 17:00:00,0.1667972084149219
2645,2013-11-27 17:00:00,0.1667972084149219
2646,2013-11-27 20:00:00,0.117552844303861
2646,2013-11-27 20:00:00,0.117552844303861
2646,2013-11-27 20:00:00,0.117552844303861
2647,2013-11-27 23:00:00,0.1363508560526184
2647,2013-11-27 23:00:00,0.1363508560526184
2647,2013-11-27 23:00:00,0.1363508560526184
2648,2013-11-28 02:00:00,0.1177536777627153
2648,2013-11-28 02:00:00,0.1177536777627153
2648,2013-11-28 02:00:00,0.1177536777627153
2649,2013-11-28 05:00:00,0.09916152030928352
2649,2013-11-28 05:00:00,0.09916152030928352
2649,2013-11-28 05:00:00,0.09916152030928352
2650,2013-11-28 08:00:00,0.04671386252949741
2650,2013-11-28 08:00:00,0.04671386252949741
2650,2013-11-28 08:00:00,0.04671386252949741
2651,2013-11-28 11:00:00,0.04034744188381784
2651,2013-11-28 11:00:00,0.04034744188381784
2651,2013-11-28 11:00:00,0.04034744188381784
2652,2013-11-28 14:00:00,0.0210573881608676
2652,2013-11-28 14:00:00,0.0210573881608676
2652,2013-11-28 14:00:00,0.0210573881608676
2653,2013-11-28 17:00:00,0.02013355425013807
2653,2013-11-28 17:00:00,0.02013355425013807
2653,2013-11-28 17:00:00,0.02013355425013807
2654,2013-11-28 20:00:00,0.02009840839483858
2654,2013-11-28 20:00:00,0.02009840839483858
2654,2013-11-28 20:00:00,0.02009840839483858
2655,2013-11-28 23:00:00,0.01901892855349701
2655,2013-11-28 23:00:00,0.01901892855349701
2655,2013-11-28 23:00:00,0.01901892855349701
2656,2013-11-29 02:00:00,0.05782999447707988
2656,2013-11-29 02:00:00,0.05782999447707988
2656,2013-11-29 02:00:00,0.05782999447707988
2657,2013-11-29 05:00:00,0.0340814379675654
2657,2013-11-29 05:00:00,0.0340814379675654
2657,2013-11-29 05:00:00,0.0340814379675654
2658,2013-11-29 08:00:00,0.0852136365918562
2658,2013-11-29 08:00:00,0.0852136365918562
2658,2013-11-29 08:00:00,0.0852136365918562
2659,2013-11-29 11:00:00,0.1877541798463624
2659,2013-11-29 11:00:00,0.1877541798463624
2659,2013-11-29 11:00:00,0.1877541798463624
2660,2013-11-29 14:00:00,0.2157101973188733
2660,2013-11-29 14:00:00,0.2157101973188733
2660,2013-11-29 14:00:00,0.2157101973188733
2661,2013-11-29 17:00:00,0.03873073254004116
2661,2013-11-29 17:00:00,0.03873073254004116
2661,2013-11-29 17:00:00,0.03873073254004116
2662,2013-11-29 20:00:00,0.2771501732188582
2662,2013-11-29 20:00:00,0.2771501732188582
2662,2013-11-29 20:00:00,0.2771501732188582
2663,2013-11-29 23:00:00,0.2107546317216448
2663,2013-11-29 23:00:00,0.2107546317216448
2663,2013-11-29 23:00:00,0.2107546317216448
2664,2013-11-30 02:00:00,0.2572475774464025
2664,2013-11-30 02:00:00,0.2572475774464025
2664,2013-11-30 02:00:00,0.2572475774464025
2665,2013-11-30 05:00:00,0.1921674951046844
2665,2013-11-30 05:00:00,0.1921674951046844
2665,2013-11-30 05:00:00,0.1921674951046844
2666,2013-11-30 08:00:00,0.05269869960335392
2666,2013-11-30 08:00:00,0.05269869960335392
2666,2013-11-30 08:00:00,0.05269869960335392
2667,2013-11-30 11:00:00,0.1054576492443641
2667,2013-11-30 11:00:00,0.1054576492443641
2667,2013-11-30 11:00:00,0.1054576492443641
2668,2013-11-30 14:00:00,0.1034844605111211
2668,2013-11-30 14:00:00,0.1034844605111211
2668,2013-11-30 14:00:00,0.1034844605111211
2669,2013-11-30 17:00:00,0.08815584676407089
2669,2013-11-30 17:00:00,0.08815584676407089
2669,2013-11-30 17:00:00,0.08815584676407089
2670,2013-11-30 20:00:00,0.04810463423206306
2670,2013-11-30 20:00:00,0.04810463423206306
2670,2013-11-30 20:00:00,0.04810463423206306
2671,2013-11-30 23:00:00,0.3299041020233971
2671,2013-11-30 23:00:00,0.3299041020233971
2671,2013-11-30 23:00:00,0.3299041020233971
2672,2013-12-01 02:00:00,0.1189687201887834
2672,2013-12-01 02:00:00,0.1189687201887834
2672,2013-12-01 02:00:00,0.1189687201887834
2673,2013-12-01 05:00:00,0.0538785961741226
2673,2013-12-01 05:00:00,0.0538785961741226
2673,2013-12-01 05:00:00,0.0538785961741226
2674,2013-12-01 08:00:00,0.04922930160164683
2674,2013-12-01 08:00:00,0.04922930160164683
2674,2013-12-01 08:00:00,0.04922930160164683
2675,2013-12-01 11:00:00,0.04922930160164683
2675,2013-12-01 11:00:00,0.04922930160164683
2675,2013-12-01 11:00:00,0.04922930160164683
2676,2013-12-01 14:00:00,0.0646934779334237
2676,2013-12-01 14:00:00,0.0646934779334237
2676,2013-12-01 14:00:00,0.0646934779334237
2677,2013-12-01 17:00:00,0.06794195913039111
2677,2013-12-01 17:00:00,0.06794195913039111
2677,2013-12-01 17:00:00,0.06794195913039111
2678,2013-12-01 20:00:00,0.1968318521865743
2678,2013-12-01 20:00:00,0.1968318521865743
2678,2013-12-01 20:00:00,0.1968318521865743
2679,2013-12-01 23:00:00,0.1782447155696139
2679,2013-12-01 23:00:00,0.1782447155696139
2679,2013-12-01 23:00:00,0.1782447155696139
2680,2013-12-02 02:00:00,0.07132098207561378
2680,2013-12-02 02:00:00,0.07132098207561378
2680,2013-12-02 02:00:00,0.07132098207561378
2681,2013-12-02 05:00:00,0.03878094090475473
2681,2013-12-02 05:00:00,0.03878094090475473
2681,2013-12-02 05:00:00,0.03878094090475473
2682,2013-12-02 08:00:00,0.0341266254958076
2682,2013-12-02 08:00:00,0.0341266254958076
2682,2013-12-02 08:00:00,0.0341266254958076
2683,2013-12-02 11:00:00,0.05737309835818646
2683,2013-12-02 11:00:00,0.05737309835818646
2683,2013-12-02 11:00:00,0.05737309835818646
2684,2013-12-02 14:00:00,0.0527338454586534
2684,2013-12-02 14:00:00,0.0527338454586534
2684,2013-12-02 14:00:00,0.0527338454586534
2685,2013-12-02 17:00:00,0.05737309835818646
2685,2013-12-02 17:00:00,0.05737309835818646
